,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
841,NSEFO,10927350,4,TCS,TCS25JAN25FEBFUT,FUTSTK,TCS-FUTSTK,2100110927350,102.35,-102.35,5251,0.05,175,1,-1,,2025-01-30T14:30:00,TCS 30JAN27FEB SPD,1,1,TCS25JAN25FEBFUT
842,NSEFO,9899054,4,GAIL,GAIL25FEB25MARFUT,FUTSTK,GAIL-FUTSTK,2100109899054,4.83,-4.83,117501,0.01,2350,1,-1,,2025-02-27T14:30:00,GAIL 27FEB27MAR SPD,1,1,GAIL25FEB25MARFUT
843,NSEFO,10926827,4,TATAPOWER,TATAPOWER25JAN25FEBFUT,FUTSTK,TATAPOWER-FUTSTK,2100110926827,9.9,-9.9,54001,0.05,1350,1,-1,,2025-01-30T14:30:00,TATAPOWER 30JAN27FEB SPD,1,1,TATAPOWER25JAN25FEBFUT
844,NSEFO,10923689,4,TATACHEM,TATACHEM25JAN25FEBFUT,FUTSTK,TATACHEM-FUTSTK,2100110923689,26.5,-26.5,22001,0.05,550,1,-1,,2025-01-30T14:30:00,TATACHEM 30JAN27FEB SPD,1,1,TATACHEM25JAN25FEBFUT
845,NSEFO,9005766,4,AARTIIND,AARTIIND25JAN25FEBFUT,FUTSTK,AARTIIND-FUTSTK,2100109005766,10.35,-10.35,50001,0.05,1000,1,-1,,2025-01-30T14:30:00,AARTIIND 30JAN27FEB SPD,1,1,AARTIIND25JAN25FEBFUT
846,NSEFO,9016776,4,ABBOTINDIA,ABBOTINDIA25JAN25FEBFUT,FUTSTK,ABBOTINDIA-FUTSTK,2100109016776,748.35,-748.35,801,0.05,20,1,-1,,2025-01-30T14:30:00,ABBOTINDIA 30JAN27FEB SPD,1,1,ABBOTINDIA25JAN25FEBFUT
847,NSEFO,9001944,4,ADANIENSOL,ADANIENSOL25JAN25FEBFUT,FUTSTK,ADANIENSOL-FUTSTK,2100109001944,20.25,-20.25,31251,0.05,625,1,-1,,2025-01-30T14:30:00,ADANIENSOL 30JAN27FEB SPD,1,1,ADANIENSOL25JAN25FEBFUT
848,NSEFO,10583071,4,MARUTI,MARUTI25JAN25FEBFUT,FUTSTK,MARUTI-FUTSTK,2100110583071,273.1,-273.1,2001,0.05,50,1,-1,,2025-01-30T14:30:00,MARUTI 30JAN27FEB SPD,1,1,MARUTI25JAN25FEBFUT
849,NSEFO,10010831,4,INDUSINDBK,INDUSINDBK25FEB25MARFUT,FUTSTK,INDUSINDBK-FUTSTK,2100110010831,24.3,-24.3,20001,0.05,500,1,-1,,2025-02-27T14:30:00,INDUSINDBK 27FEB27MAR SPD,1,1,INDUSINDBK25FEB25MARFUT
850,NSEFO,10918983,4,RBLBANK,RBLBANK25JAN25FEBFUT,FUTSTK,RBLBANK-FUTSTK,2100110918983,3.97,-3.97,125001,0.01,2500,1,-1,,2025-01-30T14:30:00,RBLBANK 30JAN27FEB SPD,1,1,RBLBANK25JAN25FEBFUT
851,NSEFO,10620256,4,SJVN,SJVN25FEB25MARFUT,FUTSTK,SJVN-FUTSTK,2100110620256,2.62,-2.62,189001,0.01,4725,1,-1,,2025-02-27T14:30:00,SJVN 27FEB27MAR SPD,1,1,SJVN25FEB25MARFUT
852,NSEFO,10075248,4,LT,LT25FEB25MARFUT,FUTSTK,LT-FUTSTK,2100110075248,91.3,-91.3,6001,0.05,150,1,-1,,2025-02-27T14:30:00,LT 27FEB27MAR SPD,1,1,LT25FEB25MARFUT
853,NSEFO,9638888,4,COFORGE,COFORGE25FEB25MARFUT,FUTSTK,COFORGE-FUTSTK,2100109638888,241.05,-241.05,2251,0.05,75,1,-1,,2025-02-27T14:30:00,COFORGE 27FEB27MAR SPD,1,1,COFORGE25FEB25MARFUT
854,NSEFO,10618729,4,SONACOMS,SONACOMS25JAN25FEBFUT,FUTSTK,SONACOMS-FUTSTK,2100110618729,14.95,-14.95,38751,0.05,775,1,-1,,2025-01-30T14:30:00,SONACOMS 30JAN27FEB SPD,1,1,SONACOMS25JAN25FEBFUT
855,NSEFO,10404867,4,PAGEIND,PAGEIND25FEB25MARFUT,FUTSTK,PAGEIND-FUTSTK,2100110404867,1195.85,-1195.85,451,0.05,15,1,-1,,2025-02-27T14:30:00,PAGEIND 27FEB27MAR SPD,1,1,PAGEIND25FEB25MARFUT
856,NSEFO,10519660,4,EXIDEIND,EXIDEIND25JAN25FEBFUT,FUTSTK,EXIDEIND-FUTSTK,2100110519660,10.5,-10.5,54001,0.05,1800,1,-1,,2025-01-30T14:30:00,EXIDEIND 30JAN27FEB SPD,1,1,EXIDEIND25JAN25FEBFUT
857,NSEFO,10919764,4,SAIL,SAIL25JAN25FEBFUT,FUTSTK,SAIL-FUTSTK,2100110919764,2.84,-2.84,200001,0.01,4000,1,-1,,2025-01-30T14:30:00,SAIL 30JAN27FEB SPD,1,1,SAIL25JAN25FEBFUT
858,NSEFO,9032067,4,APOLLOHOSP,APOLLOHOSP25FEB25MARFUT,FUTSTK,APOLLOHOSP-FUTSTK,2100109032067,184.65,-184.65,3751,0.05,125,1,-1,,2025-02-27T14:30:00,APOLLOHOSP 27FEB27MAR SPD,1,1,APOLLOHOSP25FEB25MARFUT
859,NSEFO,9879514,4,DIVISLAB,DIVISLAB25FEB25MARFUT,FUTSTK,DIVISLAB-FUTSTK,2100109879514,154.3,-154.3,4001,0.05,100,1,-1,,2025-02-27T14:30:00,DIVISLAB 27FEB27MAR SPD,1,1,DIVISLAB25FEB25MARFUT
860,NSEFO,10071334,4,KPITTECH,KPITTECH25FEB25MARFUT,FUTSTK,KPITTECH-FUTSTK,2100110071334,36.95,-36.95,16001,0.05,400,1,-1,,2025-02-27T14:30:00,KPITTECH 27FEB27MAR SPD,1,1,KPITTECH25FEB25MARFUT
861,NSEFO,10920793,4,SHREECEM,SHREECEM25JAN25FEBFUT,FUTSTK,SHREECEM-FUTSTK,2100110920793,308.25,-976.05,1001,0.05,25,1,-1,,2025-01-30T14:30:00,SHREECEM 30JAN27FEB SPD,1,1,SHREECEM25JAN25FEBFUT
862,NSEFO,10380530,4,NYKAA,NYKAA25FEB25MARFUT,FUTSTK,NYKAA-FUTSTK,2100110380530,4.08,-4.08,147501,0.01,2950,1,-1,,2025-02-27T14:30:00,NYKAA 27FEB27MAR SPD,1,1,NYKAA25FEB25MARFUT
863,NSEFO,9081093,4,BANDHANBNK,BANDHANBNK25FEB25MARFUT,FUTSTK,BANDHANBNK-FUTSTK,2100109081093,4.02,-4.02,140001,0.01,2800,1,-1,,2025-02-27T14:30:00,BANDHANBNK 27FEB27MAR SPD,1,1,BANDHANBNK25FEB25MARFUT
864,NSEFO,9017460,4,AMBUJACEM,AMBUJACEM25FEB25MARFUT,FUTSTK,AMBUJACEM-FUTSTK,2100109017460,13.6,-13.6,45001,0.05,900,1,-1,,2025-02-27T14:30:00,AMBUJACEM 27FEB27MAR SPD,1,1,AMBUJACEM25FEB25MARFUT
865,NSEFO,10533957,4,HDFCLIFE,HDFCLIFE25JAN25FEBFUT,FUTSTK,HDFCLIFE-FUTSTK,2100110533957,15.55,-15.55,33001,0.05,1100,1,-1,,2025-01-30T14:30:00,HDFCLIFE 30JAN27FEB SPD,1,1,HDFCLIFE25JAN25FEBFUT
866,NSEFO,9788909,4,CONCOR,CONCOR25FEB25MARFUT,FUTSTK,CONCOR-FUTSTK,2100109788909,19.85,-19.85,30001,0.05,1000,1,-1,,2025-02-27T14:30:00,CONCOR 27FEB27MAR SPD,1,1,CONCOR25FEB25MARFUT
867,NSEFO,10616663,4,SBILIFE,SBILIFE25FEB25MARFUT,FUTSTK,SBILIFE-FUTSTK,2100110616663,35.25,-35.25,15001,0.05,375,1,-1,,2025-02-27T14:30:00,SBILIFE 27FEB27MAR SPD,1,1,SBILIFE25FEB25MARFUT
868,NSEFO,10657664,4,TCS,TCS25FEB25MARFUT,FUTSTK,TCS-FUTSTK,2100110657664,102.95,-102.95,5251,0.05,175,1,-1,,2025-02-27T14:30:00,TCS 27FEB27MAR SPD,1,1,TCS25FEB25MARFUT
869,NSEFO,10381044,4,OFSS,OFSS25FEB25MARFUT,FUTSTK,OFSS-FUTSTK,2100110381044,315.9,-315.9,2001,0.05,50,1,-1,,2025-02-27T14:30:00,OFSS 27FEB27MAR SPD,1,1,OFSS25FEB25MARFUT
870,NSEFO,10492564,4,DEEPAKNTR,DEEPAKNTR25JAN25FEBFUT,FUTSTK,DEEPAKNTR-FUTSTK,2100110492564,62.8,-62.8,9001,0.05,300,1,-1,,2025-01-30T14:30:00,DEEPAKNTR 30JAN27FEB SPD,1,1,DEEPAKNTR25JAN25FEBFUT
871,NSEFO,9293651,4,CESC,CESC25FEB25MARFUT,FUTSTK,CESC-FUTSTK,2100109293651,4.69,-4.69,117001,0.01,2925,1,-1,,2025-02-27T14:30:00,CESC 27FEB27MAR SPD,1,1,CESC25FEB25MARFUT
872,NSEFO,10919240,4,RECLTD,RECLTD25JAN25FEBFUT,FUTSTK,RECLTD-FUTSTK,2100110919240,12.65,-12.65,40001,0.05,1000,1,-1,,2025-01-30T14:30:00,RECLTD 30JAN27FEB SPD,1,1,RECLTD25JAN25FEBFUT
873,NSEFO,10580254,4,MARICO,MARICO25JAN25FEBFUT,FUTSTK,MARICO-FUTSTK,2100110580254,16.15,-16.15,36001,0.05,1200,1,-1,,2025-01-30T14:30:00,MARICO 30JAN27FEB SPD,1,1,MARICO25JAN25FEBFUT
874,NSEFO,10006473,4,INDIANB,INDIANB25FEB25MARFUT,FUTSTK,INDIANB-FUTSTK,2100110006473,13.45,-13.45,38001,0.05,950,1,-1,,2025-02-27T14:30:00,INDIANB 27FEB27MAR SPD,1,1,INDIANB25FEB25MARFUT
875,NSEFO,10466697,4,COFORGE,COFORGE25JAN25FEBFUT,FUTSTK,COFORGE-FUTSTK,2100110466697,241.6,-241.6,2251,0.05,75,1,-1,,2025-01-30T14:30:00,COFORGE 30JAN27FEB SPD,1,1,COFORGE25JAN25FEBFUT
876,NSEFO,10524329,4,GNFC,GNFC25JAN25FEBFUT,FUTSTK,GNFC-FUTSTK,2100110524329,14.1,-14.1,39001,0.05,1300,1,-1,,2025-01-30T14:30:00,GNFC 30JAN27FEB SPD,1,1,GNFC25JAN25FEBFUT
877,NSEFO,10522753,4,GLENMARK,GLENMARK25JAN25FEBFUT,FUTSTK,GLENMARK-FUTSTK,2100110522753,40.55,-40.55,16251,0.05,325,1,-1,,2025-01-30T14:30:00,GLENMARK 30JAN27FEB SPD,1,1,GLENMARK25JAN25FEBFUT
878,NSEFO,9838550,4,DEEPAKNTR,DEEPAKNTR25FEB25MARFUT,FUTSTK,DEEPAKNTR-FUTSTK,2100109838550,63.05,-63.05,9001,0.05,300,1,-1,,2025-02-27T14:30:00,DEEPAKNTR 27FEB27MAR SPD,1,1,DEEPAKNTR25FEB25MARFUT
879,NSEFO,9029703,4,APLAPOLLO,APLAPOLLO25JAN25FEBFUT,FUTSTK,APLAPOLLO-FUTSTK,2100109029703,39.55,-39.55,14001,0.05,350,1,-1,,2025-01-30T14:30:00,APLAPOLLO 30JAN27FEB SPD,1,1,APLAPOLLO25JAN25FEBFUT
880,NSEFO,9183821,4,CAMS,CAMS25FEB25MARFUT,FUTSTK,CAMS-FUTSTK,2100109183821,127.35,-127.35,5001,0.05,125,1,-1,,2025-02-27T14:30:00,CAMS 27FEB27MAR SPD,1,1,CAMS25FEB25MARFUT
881,NSEFO,9324801,4,BAJFINANCE,BAJFINANCE25JAN25FEBFUT,FUTSTK,BAJFINANCE-FUTSTK,2100109324801,171.85,-171.85,3751,0.05,125,1,-1,,2025-01-30T14:30:00,BAJFINANCE 30JAN27FEB SPD,1,1,BAJFINANCE25JAN25FEBFUT
882,NSEFO,10613070,4,RECLTD,RECLTD25FEB25MARFUT,FUTSTK,RECLTD-FUTSTK,2100110613070,12.65,-12.65,40001,0.05,1000,1,-1,,2025-02-27T14:30:00,RECLTD 27FEB27MAR SPD,1,1,RECLTD25FEB25MARFUT
883,NSEFO,10051015,4,JSWENERGY,JSWENERGY25JAN25FEBFUT,FUTSTK,JSWENERGY-FUTSTK,2100110051015,16.15,-16.15,37501,0.05,750,1,-1,,2025-01-30T14:30:00,JSWENERGY 30JAN27FEB SPD,1,1,JSWENERGY25JAN25FEBFUT
884,NSEFO,10370932,4,CHOLAFIN,CHOLAFIN25JAN25FEBFUT,FUTSTK,CHOLAFIN-FUTSTK,2100110370932,29.9,-29.9,18751,0.05,625,1,-1,,2025-01-30T14:30:00,CHOLAFIN 30JAN27FEB SPD,1,1,CHOLAFIN25JAN25FEBFUT
885,NSEFO,9940409,4,HDFCAMC,HDFCAMC25FEB25MARFUT,FUTSTK,HDFCAMC-FUTSTK,2100109940409,106.45,-106.45,6001,0.05,150,1,-1,,2025-02-27T14:30:00,HDFCAMC 27FEB27MAR SPD,1,1,HDFCAMC25FEB25MARFUT
886,NSEFO,10920021,4,SBICARD,SBICARD25JAN25FEBFUT,FUTSTK,SBICARD-FUTSTK,2100110920021,16.75,-16.75,32001,0.05,800,1,-1,,2025-01-30T14:30:00,SBICARD 30JAN27FEB SPD,1,1,SBICARD25JAN25FEBFUT
887,NSEFO,10579226,4,M&MFIN,M&MFIN25JAN25FEBFUT,FUTSTK,M&MFIN-FUTSTK,2100110579226,6.65,-6.65,80001,0.05,2000,1,-1,,2025-01-30T14:30:00,M&MFIN 30JAN27FEB SPD,1,1,M&MFIN25JAN25FEBFUT
888,NSEFO,9006023,4,ABB,ABB25JAN25FEBFUT,FUTSTK,ABB-FUTSTK,2100109006023,173.6,-173.6,3751,0.05,125,1,-1,,2025-01-30T14:30:00,ABB 30JAN27FEB SPD,1,1,ABB25JAN25FEBFUT
889,NSEFO,10608816,4,NMDC,NMDC25JAN25FEBFUT,FUTSTK,NMDC-FUTSTK,2100110608816,1.65,-1.65,405001,0.01,13500,1,-1,,2025-01-30T14:30:00,NMDC 30JAN27FEB SPD,1,1,NMDC25JAN25FEBFUT
890,NSEFO,10916780,4,PIDILITIND,PIDILITIND25JAN25FEBFUT,FUTSTK,PIDILITIND-FUTSTK,2100110916780,73,-73,7501,0.05,250,1,-1,,2025-01-30T14:30:00,PIDILITIND 30JAN27FEB SPD,1,1,PIDILITIND25JAN25FEBFUT
891,NSEFO,9082188,4,APOLLOTYRE,APOLLOTYRE25JAN25FEBFUT,FUTSTK,APOLLOTYRE-FUTSTK,2100109082188,5.3,-21.2,51001,0.05,1700,1,-1,,2025-01-30T14:30:00,APOLLOTYRE 30JAN27FEB SPD,1,1,APOLLOTYRE25JAN25FEBFUT
892,NSEFO,9952957,4,HDFCLIFE,HDFCLIFE25FEB25MARFUT,FUTSTK,HDFCLIFE-FUTSTK,2100109952957,15.6,-15.6,33001,0.05,1100,1,-1,,2025-02-27T14:30:00,HDFCLIFE 27FEB27MAR SPD,1,1,HDFCLIFE25FEB25MARFUT
893,NSEFO,10003140,4,IGL,IGL25FEB25MARFUT,FUTSTK,IGL-FUTSTK,2100110003140,10.25,-10.25,55001,0.05,1375,1,-1,,2025-02-27T14:30:00,IGL 27FEB27MAR SPD,1,1,IGL25FEB25MARFUT
894,NSEFO,9135601,4,BSE,BSE25JAN25FEBFUT,FUTSTK,BSE-FUTSTK,2100109135601,133.7,-133.7,5001,0.05,125,1,-1,,2025-01-30T14:30:00,BSE 30JAN27FEB SPD,1,1,BSE25JAN25FEBFUT
895,NSEFO,10916254,4,PETRONET,PETRONET25JAN25FEBFUT,FUTSTK,PETRONET-FUTSTK,2100110916254,8.7,-8.7,75001,0.05,1500,1,-1,,2025-01-30T14:30:00,PETRONET 30JAN27FEB SPD,1,1,PETRONET25JAN25FEBFUT
896,NSEFO,10559749,4,KOTAKBANK,KOTAKBANK25JAN25FEBFUT,FUTSTK,KOTAKBANK-FUTSTK,2100110559749,45,-45,16001,0.05,400,1,-1,,2025-01-30T14:30:00,KOTAKBANK 30JAN27FEB SPD,1,1,KOTAKBANK25JAN25FEBFUT
897,NSEFO,10933800,4,UBL,UBL25JAN25FEBFUT,FUTSTK,UBL-FUTSTK,2100110933800,51.25,-51.25,12001,0.05,400,1,-1,,2025-01-30T14:30:00,UBL 30JAN27FEB SPD,1,1,UBL25JAN25FEBFUT
898,NSEFO,9025915,4,ANGELONE,ANGELONE25FEB25MARFUT,FUTSTK,ANGELONE-FUTSTK,2100109025915,73.9,-73.9,8001,0.05,200,1,-1,,2025-02-27T14:30:00,ANGELONE 27FEB27MAR SPD,1,1,ANGELONE25FEB25MARFUT
899,NSEFO,9168352,4,AUROPHARMA,AUROPHARMA25JAN25FEBFUT,FUTSTK,AUROPHARMA-FUTSTK,2100109168352,33.6,-33.6,16501,0.05,550,1,-1,,2025-01-30T14:30:00,AUROPHARMA 30JAN27FEB SPD,1,1,AUROPHARMA25JAN25FEBFUT
900,NSEFO,11117752,4,MIDCPNIFTY,MIDCPNIFTY25FEB25MARFUT,FUTIDX,MIDCPNIFTY-FUTIDX,2100111117752,259.5,-259.5,2801,0.05,120,1,-1,,2025-02-24T14:30:00,MIDCPNIFTY 24FEB31MAR SPD,1,1,MIDCPNIFTY25FEB25MARFUT
901,NSEFO,10503950,4,PETRONET,PETRONET25FEB25MARFUT,FUTSTK,PETRONET-FUTSTK,2100110503950,8.75,-8.75,75001,0.05,1500,1,-1,,2025-02-27T14:30:00,PETRONET 27FEB27MAR SPD,1,1,PETRONET25FEB25MARFUT
902,NSEFO,10463368,4,COALINDIA,COALINDIA25JAN25FEBFUT,FUTSTK,COALINDIA-FUTSTK,2100110463368,9.65,-9.65,52501,0.05,1050,1,-1,,2025-01-30T14:30:00,COALINDIA 30JAN27FEB SPD,1,1,COALINDIA25JAN25FEBFUT
903,NSEFO,9110814,4,BHARTIARTL,BHARTIARTL25FEB25MARFUT,FUTSTK,BHARTIARTL-FUTSTK,2100109110814,40.25,-40.25,14251,0.05,475,1,-1,,2025-02-27T14:30:00,BHARTIARTL 27FEB27MAR SPD,1,1,BHARTIARTL25FEB25MARFUT
904,NSEFO,10605107,4,NATIONALUM,NATIONALUM25JAN25FEBFUT,FUTSTK,NATIONALUM-FUTSTK,2100110605107,5.31,-5.31,112501,0.01,3750,1,-1,,2025-01-30T14:30:00,NATIONALUM 30JAN27FEB SPD,1,1,NATIONALUM25JAN25FEBFUT
905,NSEFO,10630806,4,SUPREMEIND,SUPREMEIND25JAN25FEBFUT,FUTSTK,SUPREMEIND-FUTSTK,2100110630806,118.35,-118.35,5001,0.05,125,1,-1,,2025-01-30T14:30:00,SUPREMEIND 30JAN27FEB SPD,1,1,SUPREMEIND25JAN25FEBFUT
906,NSEFO,10495583,4,DRREDDY,DRREDDY25JAN25FEBFUT,FUTSTK,DRREDDY-FUTSTK,2100110495583,34.85,-34.85,18751,0.05,625,1,-1,,2025-01-30T14:30:00,DRREDDY 30JAN27FEB SPD,1,1,DRREDDY25JAN25FEBFUT
907,NSEFO,9046276,4,ADANIPORTS,ADANIPORTS25JAN25FEBFUT,FUTSTK,ADANIPORTS-FUTSTK,2100109046276,30.95,-30.95,16001,0.05,400,1,-1,,2025-01-30T14:30:00,ADANIPORTS 30JAN27FEB SPD,1,1,ADANIPORTS25JAN25FEBFUT
908,NSEFO,9978342,4,ICICIBANK,ICICIBANK25FEB25MARFUT,FUTSTK,ICICIBANK-FUTSTK,2100109978342,32.5,-32.5,21001,0.05,700,1,-1,,2025-02-27T14:30:00,ICICIBANK 27FEB27MAR SPD,1,1,ICICIBANK25FEB25MARFUT
909,NSEFO,9791218,4,CROMPTON,CROMPTON25FEB25MARFUT,FUTSTK,CROMPTON-FUTSTK,2100109791218,10,-10,54001,0.05,1800,1,-1,,2025-02-27T14:30:00,CROMPTON 27FEB27MAR SPD,1,1,CROMPTON25FEB25MARFUT
910,NSEFO,10694086,4,ZYDUSLIFE,ZYDUSLIFE25FEB25MARFUT,FUTSTK,ZYDUSLIFE-FUTSTK,2100110694086,24.6,-24.6,27001,0.05,900,1,-1,,2025-02-27T14:30:00,ZYDUSLIFE 27FEB27MAR SPD,1,1,ZYDUSLIFE25FEB25MARFUT
911,NSEFO,10558335,4,ITC,ITC25JAN25FEBFUT,FUTSTK,ITC-FUTSTK,2100110558335,12.1,-12.1,48001,0.05,1600,1,-1,,2025-01-30T14:30:00,ITC 30JAN27FEB SPD,1,1,ITC25JAN25FEBFUT
912,NSEFO,10377437,4,NMDC,NMDC25FEB25MARFUT,FUTSTK,NMDC-FUTSTK,2100110377437,1.66,-1.66,405001,0.01,13500,1,-1,,2025-02-27T14:30:00,NMDC 27FEB27MAR SPD,1,1,NMDC25FEB25MARFUT
913,NSEFO,9076232,4,ALKEM,ALKEM25JAN25FEBFUT,FUTSTK,ALKEM-FUTSTK,2100109076232,140.75,-140.75,4001,0.05,100,1,-1,,2025-01-30T14:30:00,ALKEM 30JAN27FEB SPD,1,1,ALKEM25JAN25FEBFUT
914,NSEFO,10915997,4,PERSISTENT,PERSISTENT25JAN25FEBFUT,FUTSTK,PERSISTENT-FUTSTK,2100110915997,160.75,-160.75,4001,0.05,100,1,-1,,2025-01-30T14:30:00,PERSISTENT 30JAN27FEB SPD,1,1,PERSISTENT25JAN25FEBFUT
915,NSEFO,9081359,4,AMBUJACEM,AMBUJACEM25JAN25FEBFUT,FUTSTK,AMBUJACEM-FUTSTK,2100109081359,13.5,-13.5,45001,0.05,900,1,-1,,2025-01-30T14:30:00,AMBUJACEM 30JAN27FEB SPD,1,1,AMBUJACEM25JAN25FEBFUT
916,NSEFO,9442398,4,BATAINDIA,BATAINDIA25JAN25FEBFUT,FUTSTK,BATAINDIA-FUTSTK,2100109442398,34.35,-34.35,18751,0.05,375,1,-1,,2025-01-30T14:30:00,BATAINDIA 30JAN27FEB SPD,1,1,BATAINDIA25JAN25FEBFUT
917,NSEFO,10380787,4,OBEROIRLTY,OBEROIRLTY25FEB25MARFUT,FUTSTK,OBEROIRLTY-FUTSTK,2100110380787,58.1,-58.1,10501,0.05,350,1,-1,,2025-02-27T14:30:00,OBEROIRLTY 27FEB27MAR SPD,1,1,OBEROIRLTY25FEB25MARFUT
918,NSEFO,10080167,4,MCX,MCX25FEB25MARFUT,FUTSTK,MCX-FUTSTK,2100110080167,158.05,-158.05,4001,0.05,100,1,-1,,2025-02-27T14:30:00,MCX 27FEB27MAR SPD,1,1,MCX25FEB25MARFUT
919,NSEFO,10603568,4,MPHASIS,MPHASIS25JAN25FEBFUT,FUTSTK,MPHASIS-FUTSTK,2100110603568,71.6,-71.6,8251,0.05,275,1,-1,,2025-01-30T14:30:00,MPHASIS 30JAN27FEB SPD,1,1,MPHASIS25JAN25FEBFUT
920,NSEFO,10537878,4,HINDUNILVR,HINDUNILVR25JAN25FEBFUT,FUTSTK,HINDUNILVR-FUTSTK,2100110537878,58.6,-58.6,9001,0.05,300,1,-1,,2025-01-30T14:30:00,HINDUNILVR 30JAN27FEB SPD,1,1,HINDUNILVR25JAN25FEBFUT
921,NSEFO,9575035,4,BHARTIARTL,BHARTIARTL25JAN25FEBFUT,FUTSTK,BHARTIARTL-FUTSTK,2100109575035,40,-40,14251,0.05,475,1,-1,,2025-01-30T14:30:00,BHARTIARTL 30JAN27FEB SPD,1,1,BHARTIARTL25JAN25FEBFUT
922,NSEFO,10403104,4,PAYTM,PAYTM25JAN25FEBFUT,FUTSTK,PAYTM-FUTSTK,2100110403104,25.65,-25.65,26001,0.05,650,1,-1,,2025-01-30T14:30:00,PAYTM 30JAN27FEB SPD,1,1,PAYTM25JAN25FEBFUT
923,NSEFO,10617436,4,SHREECEM,SHREECEM25FEB25MARFUT,FUTSTK,SHREECEM-FUTSTK,2100110617436,633.8,-633.8,1001,0.05,25,1,-1,,2025-02-27T14:30:00,SHREECEM 27FEB27MAR SPD,1,1,SHREECEM25FEB25MARFUT
924,NSEFO,9913740,4,GRASIM,GRASIM25FEB25MARFUT,FUTSTK,GRASIM-FUTSTK,2100109913740,61.85,-61.85,10001,0.05,250,1,-1,,2025-02-27T14:30:00,GRASIM 27FEB27MAR SPD,1,1,GRASIM25FEB25MARFUT
925,NSEFO,10368495,4,CANBK,CANBK25JAN25FEBFUT,FUTSTK,CANBK-FUTSTK,2100110368495,2.52,-2.52,202501,0.01,6750,1,-1,,2025-01-30T14:30:00,CANBK 30JAN27FEB SPD,1,1,CANBK25JAN25FEBFUT
926,NSEFO,10536026,4,HINDALCO,HINDALCO25JAN25FEBFUT,FUTSTK,HINDALCO-FUTSTK,2100110536026,15.2,-15.2,42001,0.05,1400,1,-1,,2025-01-30T14:30:00,HINDALCO 30JAN27FEB SPD,1,1,HINDALCO25JAN25FEBFUT
927,NSEFO,10075505,4,LTF,LTF25FEB25MARFUT,FUTSTK,LTF-FUTSTK,2100110075505,3.35,-3.35,178481,0.01,4462,1,-1,,2025-02-27T14:30:00,LTF 27FEB27MAR SPD,1,1,LTF25FEB25MARFUT
928,NSEFO,10037608,4,JKCEMENT,JKCEMENT25FEB25MARFUT,FUTSTK,JKCEMENT-FUTSTK,2100110037608,115.75,-115.75,5001,0.05,125,1,-1,,2025-02-27T14:30:00,JKCEMENT 27FEB27MAR SPD,1,1,JKCEMENT25FEB25MARFUT
929,NSEFO,10376892,4,NYKAA,NYKAA25JAN25FEBFUT,FUTSTK,NYKAA-FUTSTK,2100110376892,4.08,-4.08,147501,0.01,2950,1,-1,,2025-01-30T14:30:00,NYKAA 30JAN27FEB SPD,1,1,NYKAA25JAN25FEBFUT
930,NSEFO,10052969,4,JSL,JSL25FEB25MARFUT,FUTSTK,JSL-FUTSTK,2100110052969,17.7,-17.7,31001,0.05,775,1,-1,,2025-02-27T14:30:00,JSL 27FEB27MAR SPD,1,1,JSL25FEB25MARFUT
931,NSEFO,10074218,4,LICI,LICI25FEB25MARFUT,FUTSTK,LICI-FUTSTK,2100110074218,22.35,-22.35,23001,0.05,575,1,-1,,2025-02-27T14:30:00,LICI 27FEB27MAR SPD,1,1,LICI25FEB25MARFUT
932,NSEFO,10935628,4,VEDL,VEDL25JAN25FEBFUT,FUTSTK,VEDL-FUTSTK,2100110935628,11.2,-11.2,46001,0.05,1150,1,-1,,2025-01-30T14:30:00,VEDL 30JAN27FEB SPD,1,1,VEDL25JAN25FEBFUT
933,NSEFO,10572609,4,PRESTIGE,PRESTIGE25FEB25MARFUT,FUTSTK,PRESTIGE-FUTSTK,2100110572609,43,-43,13001,0.05,325,1,-1,,2025-02-27T14:30:00,PRESTIGE 27FEB27MAR SPD,1,1,PRESTIGE25FEB25MARFUT
934,NSEFO,10035273,4,JINDALSTEL,JINDALSTEL25FEB25MARFUT,FUTSTK,JINDALSTEL-FUTSTK,2100110035273,23.55,-23.55,25001,0.05,625,1,-1,,2025-02-27T14:30:00,JINDALSTEL 27FEB27MAR SPD,1,1,JINDALSTEL25FEB25MARFUT
935,NSEFO,10077848,4,MARICO,MARICO25FEB25MARFUT,FUTSTK,MARICO-FUTSTK,2100110077848,16.05,-16.05,36001,0.05,1200,1,-1,,2025-02-27T14:30:00,MARICO 27FEB27MAR SPD,1,1,MARICO25FEB25MARFUT
936,NSEFO,9079499,4,BAJFINANCE,BAJFINANCE25FEB25MARFUT,FUTSTK,BAJFINANCE-FUTSTK,2100109079499,173.1,-173.1,3751,0.05,125,1,-1,,2025-02-27T14:30:00,BAJFINANCE 27FEB27MAR SPD,1,1,BAJFINANCE25FEB25MARFUT
